No.,회계연도,추경차수,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,세부사업명,경비구분,지출구분,본예산금액(천원),본예산외화금액(달러),추경정부안금액(천원),추경정부안외화금액(달러),추경국회확정금액(천원),추경국회확정외화금액(달러)
"144","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰대학인건비","인건비(기금인건비)","일반지출","24,475,000",0,0,0,0,0
"145","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","경찰인재개발원인건비","인건비(기금인건비)","일반지출","10,598,000",0,0,0,0,0
"146","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","수사연수원인건비","인건비(기금인건비)","일반지출","4,166,000",0,0,0,0,0
"147","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","소속기관인건비","중앙학교인건비","인건비(기금인건비)","일반지출","48,484,000","27,720",0,0,0,0
"148","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","경무인사지원","주요사업비(기금사업비)","일반지출","9,665,000",0,0,0,0,0
"149","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","기획정보활동","주요사업비(기금사업비)","일반지출","2,735,000","12,384",0,0,0,0
"150","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","청사시설관리","주요사업비(기금사업비)","일반지출","117,535,000",0,0,0,0,0
"151","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안지원인력운영","주요사업비(기금사업비)","일반지출","153,506,000",0,0,0,0,0
"152","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","치안행정업무지원","치안활동지원","주요사업비(기금사업비)","일반지출","481,866,000",0,0,0,0,0
"153","2022","0","경찰청","일반회계","","공공질서및안전","경찰","경찰행정지원","행정효율성증진및능력개발","행정효율성증진및능력개발","주요사업비(기금사업비)","일반지출","3,032,000",0,0,0,0,0
"154","2022","0","경찰청","일반회계","","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","공공안녕정보활동","주요사업비(기금사업비)","일반지출","30,284,000",0,0,0,0,0
"155","2022","0","경찰청","일반회계","","공공질서및안전","경찰","공공안녕위험예방및대응강화","공공안녕정보활동","정보업무전산화(정보화)","주요사업비(기금사업비)","일반지출","4,652,000",0,0,0,0,0
"156","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학적 범죄수사 고도화 기술 개발(R&D)경찰청","주요사업비(기금사업비)","일반지출","6,661,000",0,0,0,0,0
"157","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","과학치안 공공연구성과 실용화 촉진 시범사업(R&D)","주요사업비(기금사업비)","일반지출","1,792,000",0,0,0,0,0
"158","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","국민위해인자에대응한기체분자식별분석기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,706,000",0,0,0,0,0
"159","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","긴급구조용 지능형 정밀측위 기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","2,584,000",0,0,0,0,0
"160","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","미래형 국민 치안서비스 개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","3,244,000",0,0,0,0,0
"161","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","불법드론 지능형 대응기술 개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,640,000",0,0,0,0,0
"162","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","실종아동등신원확인을위한복합인지기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","1,147,000",0,0,0,0,0
"163","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","약물이용범죄사전예방을위한휴대용신속탐지기술개발(R&D)(경찰청","주요사업비(기금사업비)","일반지출","1,450,000",0,0,0,0,0
"164","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","위해성 경찰장비 도입을 위한 표준, 인증 체계 구축(R&D)","주요사업비(기금사업비)","일반지출","1,248,000",0,0,0,0,0
"165","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","자율주행 기술개발 혁신사업(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","18,288,000",0,0,0,0,0
"166","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","치안과학기술연구개발(R&D)","주요사업비(기금사업비)","일반지출","510,000",0,0,0,0,0
"167","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","치안현장 맞춤형 연구개발(폴리스랩2.0)(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","5,350,000",0,0,0,0,0
"168","2022","0","경찰청","일반회계","","공공질서및안전","경찰","과학치안활성화","정책연구개발(R&D)","효율적인 치안활동을 위한 현장지원 기술개발(R&D)(경찰청)","주요사업비(기금사업비)","일반지출","13,536,000",0,0,0,0,0
"169","2022","0","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","교통과학장비관리","주요사업비(기금사업비)","일반지출","107,053,000",0,0,0,0,0
"170","2022","0","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","교통안전활동","주요사업비(기금사업비)","일반지출","45,494,000","70,238",0,0,0,0
"171","2022","0","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통사고예방","도로교통공단출연(출연금)","주요사업비(기금사업비)","일반지출","140,639,000",0,0,0,0,0
"172","2022","0","경찰청","일반회계","","공공질서및안전","경찰","교통안전·소통확보","교통행정전산화(정보화)","교통행정전산화(정보화)","주요사업비(기금사업비)","일반지출","1,564,000",0,0,0,0,0
"173","2022","0","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","국제치안활동강화(ODA)","주요사업비(기금사업비)","일반지출","2,232,000",0,0,0,0,0
"174","2022","0","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","국제교류협력활동","해외치안협력강화","주요사업비(기금사업비)","일반지출","5,046,000","739,918",0,0,0,0
"175","2022","0","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","대테러상황관리","대테러상황관리","주요사업비(기금사업비)","일반지출","24,437,000","43,320",0,0,0,0
"176","2022","0","경찰청","일반회계","","공공질서및안전","경찰","국가안보확보","외사경찰활동","외사경찰활동","주요사업비(기금사업비)","일반지출","14,515,000",0,0,0,0,0
"177","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사업무정보화(정보화)","과학수사시스템구축(정보화)","주요사업비(기금사업비)","일반지출","2,399,000",0,0,0,0,0
"178","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사업무정보화(정보화)","사이버수사시스템구축(정보화)","주요사업비(기금사업비)","일반지출","12,501,000",0,0,0,0,0
"179","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사업무정보화(정보화)","형사사법업무전산화(정보화)","주요사업비(기금사업비)","일반지출","7,725,000",0,0,0,0,0
"180","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","과학수사역량강화","주요사업비(기금사업비)","일반지출","34,858,000","8,340",0,0,0,0
"181","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","사이버수사역량강화","주요사업비(기금사업비)","일반지출","8,265,000","235,000",0,0,0,0
"182","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","수사지원","주요사업비(기금사업비)","일반지출","210,801,000","85,500",0,0,0,0
"183","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","안보수사역량강화","주요사업비(기금사업비)","일반지출","31,675,000","20,631",0,0,0,0
"184","2022","0","경찰청","일반회계","","공공질서및안전","경찰","범죄수사활동","수사지원 및 수사역량강화","지능ㆍ경제범죄수사역량강화","주요사업비(기금사업비)","일반지출","4,753,000",0,0,0,0,0
